Source,Target,Weight
540,635,0.5797205613097834
540,625,0.5652416958049651
540,581,0.5785797276593585
540,579,0.5829342941412659
540,556,0.5981919834697348
540,542,0.5853903960988305
541,1930,0.599532005010475
541,1854,0.5994075275378749
541,1724,0.5912937936193305
541,1602,0.5947198987910447
541,1582,0.5832955151727068
541,1469,0.5914349925854909
541,1366,0.5963289332802412
541,1347,0.5743899407391694
541,1303,0.5893388237948274
541,876,0.5964708890920115
541,709,0.5943259053528761
541,698,0.5747069559249322
541,674,0.5656982784051454
541,622,0.5790759396299632
542,1969,0.5807489077019046
542,1968,0.5668649983315933
542,1964,0.5685489451379012
542,1956,0.5748190649127757
542,1943,0.5777273602764048
542,1930,0.5747280674610438
542,1917,0.5938292104350311
542,1907,0.5621840670925868
542,1906,0.580283987523304
542,1904,0.5730158161077437
542,1898,0.5635867694652378
542,1886,0.5338971499700476
542,1885,0.5997693828909473
542,1813,0.5605390065507303
542,1793,0.5911394553531534
542,1755,0.5463598528346247
542,1751,0.5981118057951789
542,1750,0.5606733576817009
542,1737,0.5943292940022363
542,1732,0.5547952491217778
542,1725,0.5820410968226548
542,1724,0.5686536931533946
542,1716,0.5873238385962202
542,1715,0.5652336506314136
542,1713,0.5995789013729881
542,1703,0.5546446009876047
542,1684,0.580662219397441
542,1680,0.5804667170784822
542,1666,0.598461090297912
542,1648,0.5765277858096449
542,1633,0.5656101543704619
542,1627,0.5974363776907746
542,1616,0.5957417529276625
542,1602,0.5640241275508919
542,1598,0.5999745993825643
542,1582,0.5521507527098086
542,1527,0.5757073485082423
542,1522,0.5605889392739283
542,1521,0.5922130995326369
542,1472,0.5863889696621163
542,1469,0.5545630250974369
542,1445,0.5956137854594551
542,1434,0.5779725718560343
542,1418,0.5343083266973743
542,1411,0.5810752234695263
542,1399,0.5994281203135543
542,1322,0.5664349195149133
542,1303,0.5401279928945262
542,1295,0.5897545251085498
542,1291,0.5518538981066179
542,1280,0.5961271624499401
542,1233,0.5192577268582662
542,1228,0.5978923311087427
542,1187,0.5967847967197513
542,1181,0.595867866716451
542,1177,0.5888464804760531
542,1156,0.5957111733888067
542,1082,0.5763597888878432
542,1081,0.5948132683798374
542,1059,0.5484296375061436
542,1056,0.5901552540257999
542,1044,0.591311556222734
542,1042,0.56796663128923
542,1035,0.5816360279896422
542,1030,0.5921358063829166
542,1024,0.5986769993486505
542,1014,0.5818843746055088
542,992,0.5989656742257946
542,983,0.5976117705618176
542,977,0.5945711623230693
542,944,0.5905845619517983
542,938,0.574206778653682
542,936,0.5889599519002294
542,925,0.5621053352545974
542,922,0.57168012506989
542,913,0.5544661558465194
542,898,0.5649965247711787
542,887,0.5759171775966705
542,881,0.5682132326100079
542,876,0.5383848014915132
542,866,0.5801038972986897
542,821,0.5592191449025741
542,819,0.5904928991854574
542,764,0.5867024627266363
542,760,0.5448247461650004
542,751,0.5800964260917869
542,743,0.5510349257420074
542,738,0.5864859938174874
542,737,0.5992488511486418
542,721,0.5473045784990613
542,709,0.5470716279211597
542,702,0.5168765272918336
542,699,0.595908585037758
542,696,0.5960346415595237
542,688,0.5999333443518203
542,687,0.592993947361358
542,683,0.5921434282041691
542,674,0.5286048568829183
542,672,0.5404360911304108
542,655,0.577364200154383
542,636,0.5817625408461113
542,625,0.5373114953040323
542,622,0.5401084136984482
542,598,0.5851268058431495
542,585,0.5517819372238109
543,1968,0.5978586470362096
543,1907,0.5899217766602348
543,1904,0.5961216275590965
543,1703,0.5891068986975787
543,1582,0.5937659691191323
543,1469,0.5992422040093605
543,1347,0.5813729450917587
543,1059,0.5825137989465109
543,913,0.5828642444864435
543,876,0.5884814923357429
543,721,0.5806362007228595
543,698,0.5815740670700419
543,688,0.5887498183723342
543,674,0.5722386474543023
543,622,0.5852000741649693
544,1969,0.5778635397900704
544,1968,0.5589747580988331
544,1964,0.5647223154517996
544,1953,0.5958026069255854
544,1930,0.5635960700624735
544,1906,0.5847952608931941
544,1904,0.5723940675410402
544,1886,0.5340367098754768
544,1749,0.58858906845891
544,1732,0.5482303867738245
544,1724,0.5509116003122505
544,1716,0.5717234692405531
544,1715,0.5537583962092625
544,1694,0.5957966899321634
544,1684,0.5740342772435127
544,1666,0.5958906176351144
544,1648,0.5732468703655427
544,1633,0.5562640659689356
544,1629,0.5994091057773234
544,1602,0.5557452182564679
544,1582,0.5476272385935848
544,1522,0.5543827138943985
544,1472,0.5673171616467126
544,1469,0.5454427201522138
544,1445,0.5831268934432293
544,1434,0.5766244032588419
544,1418,0.5345594624979897
544,1411,0.597141732503757
544,1347,0.5758728101890345
544,1303,0.5256732405353814
544,1291,0.5267812423976521
544,1233,0.523501123815542
544,1186,0.5956035956345799
544,1170,0.5975752880689741
544,1137,0.5898934662554987
544,1102,0.5984628449694549
544,1082,0.5742585565983815
544,1081,0.5883379349615218
544,1056,0.5939776168261544
544,1042,0.5761277567607814
544,992,0.5917397612217441
544,938,0.5766900788704604
544,925,0.5651645798141045
